,Annisha,Conard,Habib,Ivana,Jinna,Joyceann,Katrice,Khaleel,Krystol,Lenell,Liza,Luci,Madina,Martinez,Ranardo,Sandra,Shalia,Shaquala,Umair,Wanisha
0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
1,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2,47.145833333333336,,100.0,36.33510413527425,47.145833333333336,47.145833333333336,47.145833333333336,47.145833333333336,47.145833333333336,47.145833333333336,35.868851024700014,47.145833333333336,47.145833333333336,47.145833333333336,47.145833333333336,29.425615064167957,47.145833333333336,47.145833333333336,38.8022118086206,
3,47.145833333333336,,100.0,36.33510413527425,35.05671882707517,47.145833333333336,47.145833333333336,11.7706965902656,47.145833333333336,47.145833333333336,14.725469518747241,47.145833333333336,47.145833333333336,47.145833333333336,29.91692561106428,29.425615064167957,47.145833333333336,47.145833333333336,38.8022118086206,
4,48.97124512337587,,94.79777649399372,39.597940198173966,38.489532514832916,48.97124512337587,48.97124512337587,15.7706965902656,48.97124512337587,48.97124512337587,20.861582005123317,48.97124512337587,48.97124512337587,48.97124512337587,36.91692561106428,33.60715578814019,48.97124512337587,48.97124512337587,41.73701445319577,
5,48.97124512337587,,94.79777649399372,39.597940198173966,1.5453033113474284,48.97124512337587,48.97124512337587,15.7706965902656,48.97124512337587,48.97124512337587,20.861582005123317,48.97124512337587,48.97124512337587,48.97124512337587,36.91692561106428,33.60715578814019,48.97124512337587,40.080852987821125,17.46496502676675,
6,49.96550265022713,,90.17166649464093,41.74178110040132,8.356087101211248,49.96550265022713,55.97124512337587,20.836815531164326,49.96550265022713,49.96550265022713,25.30333234971939,49.96550265022713,49.96550265022713,49.96550265022713,39.38957794352638,36.48573286060781,49.96550265022713,45.080852987821125,22.323291428793787,
7,49.96550265022713,,90.17166649464093,41.74178110040132,8.356087101211248,49.96550265022713,55.97124512337587,20.836815531164326,49.96550265022713,49.96550265022713,25.30333234971939,49.96550265022713,49.96550265022713,23.28096747392962,14.028034386852974,36.48573286060781,49.96550265022713,45.080852987821125,5.36025235573787,
8,51.07684225689692,,69.79230712455632,43.89679343614819,14.748078784709161,51.07684225689692,56.32039578686359,25.644877624824048,51.07684225689692,51.07684225689692,29.54454867054421,51.07684225689692,51.07684225689692,25.28096747392962,19.700199083636768,39.30779042367057,51.07684225689692,14.50855827596316,12.132445509546798,
9,51.07684225689692,,69.79230712455632,43.89679343614819,14.748078784709161,51.07684225689692,56.32039578686359,25.644877624824048,51.07684225689692,51.07684225689692,29.54454867054421,51.07684225689692,51.07684225689692,10.206484406160682,19.700199083636768,39.30779042367057,51.07684225689692,14.50855827596316,12.132445509546798,
